A,B,C
20,0.9674847725926173,17
76,0.06422969545528112,28
49,0.12625988747768246,76
85,0.8897717655558611,86
67,0.5078876235716252,3
65,0.9445112562030675,93
49,0.7715430149591661,59
53,0.32586982810292464,16
96,0.11591033303251874,43
96,0.7107283823712072,8
87,0.1872629032560178,80
64,0.7965933513304374,74
59,0.5092286184064458,17
27,0.749789875177148,93
22,0.21097940714047958,25
98,0.48258587526770014,3
32,0.667892991711763,91
58,0.13246382977562698,58
26,0.804035927537949,76
54,0.8267294577681643,70
80,0.4347972896269243,21
76,0.4945830280454736,95
38,0.8837178986829226,55
24,0.0555147673054488,22
24,0.6193289721031767,48
17,0.8871561584785003,58
23,0.2273330712961088,96
12,0.9291287101956832,26
74,0.7421812138863896,51
6,0.2483188395876056,64
63,0.927668552155427,29
98,0.8761508287286119,36
41,0.864252924277538,30
47,0.8494412787314501,19
74,0.6305972444332661,11
25,0.27740106657346464,57
49,0.4233722065574167,70
75,0.29784883247020033,57
51,0.633652039256818,93
83,0.32347566358115953,48
58,0.2680038209244343,85
77,0.09349959876014902,40
49,0.0023167204210505776,78
63,0.33746202219317234,43
10,0.24759267025709109,84
19,0.1426202898458001,26
94,0.6520837610298977,90
76,0.09207921978675526,37
28,0.026504803697443013,55
30,0.70821290680121,40
84,0.4002823313851861,38
56,0.708528196683927,13
85,0.13733957931747842,39
47,0.9454092521001121,9
61,0.27993148664556666,12
30,0.9545220304412538,57
93,0.9348300168068657,14
5,0.22742898495331476,45
3,0.2374394505748445,49
76,0.21685662442440312,98
67,0.11750830848821037,65
44,0.477467142556366,87
86,0.8566490215824619,75
53,0.14799716261022688,3
81,0.9209185417942677,48
60,0.6668227324910795,9
19,0.9578426735219557,47
30,0.7372123858483056,86
21,0.90251511074692,5
9,0.006386444484838494,55
48,0.271416505676329,32
2,0.43309490933947625,57
60,0.21200738122896512,83
24,0.32342103688302914,85
6,0.6730211545401606,26
93,0.819373305105672,72
76,0.3550515118880083,81
65,0.821851957559018,19
29,0.6120255259261287,47
41,0.43159098273729324,23
63,0.5049896604101611,84
25,0.38724592737386054,53
52,0.46341130704082156,48
70,0.07149481462366936,64
92,0.8367587289799145,68
26,0.11715152296038656,52
74,0.521602411861745,75
26,0.5976116294095878,73
92,0.9688028799611255,41
96,0.14925031325187754,78
26,0.3047676751361318,53
97,0.8344315207471866,57
79,0.4421968487581567,3
45,0.5641440136929067,32
42,0.6656956404241702,22
84,0.9587293434417032,28
9,0.9665769172001869,27
3,0.4943541647224291,10
21,0.3380797679845431,91
80,0.5858383840854172,20
97,0.11799546156164042,83
13,0.9566132039124868,41
48,0.5298379804899559,24
99,0.7642146970455536,83
37,0.22408608511189865,75
80,0.3456718568816931,25
61,0.6886752888069831,82
47,0.6548529071359869,53
64,0.6362552811453592,55
39,0.5402083164107758,33
17,0.1413728975244931,66
92,0.39598591637763625,62
40,0.8618527073597986,15
25,0.44732507753187,93
64,0.8233067047224928,58
16,0.0039756902874876765,84
90,0.7917358391200146,7
43,0.9439587366156839,49
83,0.4837801974632455,45
83,0.07075093028147383,8
14,0.4479272041912006,22
71,0.48817417949560804,24
17,0.270531307587221,64
66,0.916490626243067,8
51,0.7770988660826988,9
70,0.44369173081718594,59
99,0.5309541968413927,22
82,0.7418914228767954,20
8,0.3746773591168059,10
45,0.7853161508126099,31
21,0.34656057504675053,70
81,0.6299606247077817,84
5,0.8107836082015276,71
97,0.07662002735981988,99
3,0.7963665486129583,66
15,0.3537468742945379,13
92,0.9955012759014774,41
86,0.6531088778535763,82
57,0.982486417090922,89
71,0.33459599007849217,8
8,0.20493624198454186,38
61,0.6151549618656432,41
36,0.7246455467785514,94
83,0.4233693948978745,81
48,0.054655095103757545,7
30,0.6858265400454372,84
73,0.024712470431744293,58
80,0.3516558959463266,94
17,0.40617329053135975,26
9,0.8033661902322063,75
40,0.9150845392495538,9
39,0.5042635474030468,48
67,0.429261358037342,44
21,0.18785888289922192,99
83,0.5460945497337867,47
47,0.3843324585407262,99
7,0.07803248568270515,29
82,0.02703252017302704,76
80,0.21617479548839424,85
25,0.7593419609837467,39
67,0.6448979450726892,81
22,0.606708029647343,27
8,0.37931290794421113,2
19,0.0796028382692765,22
43,0.9387540327735081,65
67,0.689418478609287,55
65,0.6867899313649782,13
6,0.15750618711594533,86
24,0.6319653842793548,69
97,0.1852240891038347,84
4,0.17451388323932426,94
83,0.3227466092314528,29
72,0.946769679436514,52
1,0.249565275616759,73
77,0.64091731851187,11
54,0.5136305187166312,45
35,0.7302193483995602,62
20,0.6503318203406702,26
60,0.3306897680246109,29
43,0.010334769210408323,83
41,0.5839310537156691,3
68,0.6117078840256519,96
87,0.676777377042181,51
28,0.028614090474099907,90
29,0.6633461503479133,65
15,0.13526122196379398,99
7,0.33904701691144146,41
1,0.9138658884763216,97
37,0.5062669149894126,99
64,0.5058288489501822,88
84,0.7657903368172274,18
4,0.6965453563659906,42
82,0.515437628552921,88
33,0.0737051965771417,75
15,0.24639557395508072,44
2,0.8841514411663114,62
61,0.7113387284415078,77
63,0.5608113943650487,3
3,0.9994907639960412,21
87,0.4337773806659103,67
26,0.9829165939872532,81
60,0.31671651716126403,54
54,0.6770874910614141,30
56,0.9829383896051851,39
37,0.41698064224353437,83
10,0.8902553516989317,24
57,0.6716265076413359,15
91,0.7044912767956631,76
20,0.18709819114617954,41
60,0.6892765582449435,32
90,0.01553839436099047,63
92,0.35118411023964535,75
46,0.5277061524014853,64
86,0.5257686040263934,11
13,0.9417583546780479,75
12,0.10316636428043491,65
6,0.4187037459697974,62
69,0.6875307553363268,66
14,0.026231788723314553,18
78,0.47630172099408874,30
51,0.1321444602379579,6
88,0.36707704315255674,70
7,0.44249061677781576,49
30,0.9824240709233236,55
62,0.32298051056081023,41
57,0.7612972400368834,86
42,0.29437945669856314,33
2,0.03740730091494948,41
70,0.24166112608954493,65
70,0.008051377224349898,44
91,0.8823658306403038,15
18,0.3182605369998296,78
7,0.9033549663059033,92
51,0.8953158602269814,98
11,0.19801402783924438,27
29,0.768082219272679,89
10,0.8739014083398888,33
38,0.6604638884577995,87
51,0.7712405425893242,49
96,0.41860812166198424,99
34,0.8437376693651479,68
87,0.8378960173250949,31
85,0.2518190418552565,63
57,0.9890917559619531,72
61,0.3793299420930719,27
86,0.5925670242118316,21
34,0.04403325299915439,75
77,0.18381047403012407,47
40,0.36876901095249814,1
29,0.28065933058005066,80
41,0.8679877512103116,60
26,0.39649166803916414,12
36,0.9135001170062167,27
31,0.3318006957685322,55
28,0.4838632046613136,12
98,0.3107602188861679,91
12,0.0698805206051697,97
78,0.9898563045502626,85
10,0.8580037983240266,69
70,0.5155540150027447,96
80,0.2929946157706951,33
48,0.4106279352603178,85
75,0.5567896654212768,56
86,0.3836860712814777,73
33,0.9178350301481429,12
56,0.6207501497292002,89
9,0.1846325691175551,9
79,0.9285955435752531,53
38,0.44674466088200493,60
52,0.297994416227355,72
64,0.6934061474498703,86
69,0.2527840498338677,67
59,0.15406453375047313,30
14,0.3995804445508211,79
57,0.1891621518536084,78
95,0.9226044723082669,38
89,0.4000274801925209,53
38,0.09982646847592769,61
28,0.5295319278732818,58
81,0.9193821376062653,10
61,0.138108297650806,54
63,0.9959574444234714,93
43,0.2112076744493404,8
91,0.3930504563628029,88
73,0.9519272706743788,78
28,0.06111538032921593,12
50,0.1680701607926819,72
70,0.5715723971089257,45
28,0.575429329527773,98
55,0.3114089291111537,31
33,0.26030051301655166,50
33,0.7082390785060847,13
45,0.6081935386928656,84
56,0.9268952157489343,26
59,0.8275963699599741,49
3,0.9101414842621642,34
35,0.3421676909449124,39
46,0.2762938140486024,98
40,0.6527121126255288,88
8,0.9036939308616838,90
51,0.7991950564678506,71
99,0.9146327419357108,44
98,0.016597729769800562,57
81,0.9097412124340004,20
17,0.8446677040642493,5
68,0.2144806448426524,18
12,0.09771744684720662,48
70,0.4517800261509921,41
94,0.3299104638738293,51
88,0.2637065155661571,64
58,0.15152718799800802,64
50,0.046243571988816456,95
51,0.16845307156913525,97
2,0.8722913829590639,73
53,0.7745990792644956,30
9,0.2547531771444699,46
37,0.6203185237756176,75
77,0.3299784993983158,93
28,0.40471417088393635,30
45,0.3293117734814123,87
68,0.34440691969340365,72
37,0.7849185147756631,22
89,0.5449724865733581,70
89,0.4927762452182535,78
79,0.8815498835628267,12
94,0.3158937043007948,3
55,0.9406776483327994,94
75,0.312843160949957,77
65,0.3759056205988792,66
50,0.24624074167615628,1
82,0.9609258779068203,87
86,0.6243558879375358,20
90,0.34711253383113294,18
8,0.28215986205526633,74
33,0.2750746308817098,8
88,0.3516422895281932,84
5,0.6659391030485379,79
22,0.04102390909674958,10
64,0.08774735986219395,37
1,0.6982306040861218,38
72,0.5377065007326984,99
81,0.8026842364617285,56
39,0.6767742539523994,33
54,0.241912516981022,90
6,0.21627329501923676,67
77,0.7469010107245354,28
62,0.48341437324445635,23
36,0.013794417200939213,49
91,0.8088600090274315,96
73,0.30271055885143816,83
10,0.5316454094579363,28
63,0.8393806264037985,60
37,0.9622873260636263,28
74,0.031329186482150884,5
61,0.22477684464360004,44
26,0.08406580401401353,72
24,0.8312206587966771,57
36,0.19044650140814923,24
46,0.8442586640256255,88
73,0.2273808050071906,14
12,0.16032406701832158,97
58,0.7579157405790409,60
85,0.12906127041289528,82
88,0.5256486785956117,12
96,0.6397528372149125,9
74,0.6177104717729401,14
47,0.17263404166913332,74
80,0.7179471958900254,13
88,0.7861189025574269,86
83,0.7522386234446348,99
33,0.38935565735908007,5
76,0.396954034878254,63
81,0.8471184676475945,91
80,0.39193616065236725,60
81,0.4738096743798115,10
54,0.9098333006788781,52
28,0.7434839276652909,6
18,0.513481103528707,32
66,0.836692004423945,44
41,0.21297979191218397,75
30,0.8142174853126237,78
26,0.3288185278872606,49
62,0.5662524984994296,4
6,0.22249462848353718,76
26,0.8727150897242844,15
61,0.3121183469131077,65
72,0.3125896665741046,20
45,0.44770081022990293,56
52,0.7568123967340561,53
96,0.948530113508642,1
39,0.06248316272561938,42
44,0.09369345208880864,42
58,0.6229592090728719,4
46,0.22438450260334664,65
36,0.7190738177308507,8
87,0.8642826456706789,76
89,0.5003625371854894,50
53,0.4309369294715273,97
99,0.5646630485583394,99
82,0.511980271703538,96
83,0.00881780088132711,5
69,0.5460628200293255,97
97,0.01656535133443171,67
95,0.8734923835678247,60
54,0.2241685291286638,12
73,0.16461887723611546,52
90,0.20420394911293893,88
56,0.004470994580803578,99
2,0.11121260805593403,15
55,0.7010437938051232,78
34,0.18511108196980663,36
19,0.6078980942717849,53
87,0.058526790253118244,32
64,0.3316469684134603,55
18,0.846310201892489,46
74,0.09891899939468973,2
47,0.6804530777222402,86
85,0.6440384618569528,58
59,0.853014332169127,9
61,0.07224798367509921,36
86,0.5618401806371051,31
74,0.9860619394632143,26
40,0.5367241758135516,15
62,0.5830452936289201,40
43,0.8647580030333297,99
49,0.14306869585103643,23
88,0.7486530948652192,48
84,0.2445299407334931,39
21,0.7792487526034323,66
65,0.6395525407318342,73
60,0.5877373148045621,90
89,0.41231168028009,6
92,0.08331742092488392,89
76,0.8337319696777645,54
8,0.8859497807151693,50
95,0.5516596020708727,18
93,0.68925818500706,25
60,0.4896823514528844,25
63,0.24665710014807185,3
2,0.44140239074814314,26
40,0.6117547565867928,64
54,0.6798644163583261,21
90,0.39961466986907945,3
79,0.7590215015028585,28
27,0.4168673713742941,37
56,0.15706828626178715,84
53,0.5293708329111854,97
75,0.27879018237083,76
52,0.075662580524122,49
59,0.8462832229705779,90
77,0.9583550145350386,6
72,0.34525504877879254,20
80,0.9432793143084134,89
58,0.9259679530977138,37
30,0.3421017458184372,33
38,0.088187646349013,77
56,0.6033671259509109,39
44,0.8008227859602419,15
46,0.6132901171556627,17
5,0.9424751784097954,81
89,0.3758140495502995,58
37,0.6412208375864031,25
22,0.6254002257114767,83
53,0.3852095758425763,94
18,0.5962282554428343,86
62,0.10785283820372615,75
50,0.8229573586942142,74
41,0.5332678156713185,6
64,0.9806485268407834,27
59,0.6083257437384828,26
73,0.5915769678995514,71
11,0.9709262507940637,59
28,0.3481976833144894,34
8,0.7281743477534223,50
4,0.48700595530034685,41
20,0.22093835520908056,40
17,0.8251945255675269,66
30,0.9202520339187322,68
13,0.626800623776058,63
28,0.7909773658386985,85
33,0.5112466069876213,59
12,0.0659593212054167,15
9,0.8938826280858535,17
16,0.8883286926689836,75
12,0.6457265747246131,23
51,0.5519569638222558,15
79,0.9130602835902688,43
17,0.14243787776218952,53
51,0.9253280382762117,50
46,0.5501380637704028,98
59,0.678645377509498,36
12,0.12816733288465965,12
50,0.5791861553224615,55
33,0.9945112104925878,71
63,0.3752520925338846,83
92,0.8528453642553744,54
14,0.06572704910608096,81
59,0.2455115348154252,36
75,0.8575830849383561,33
41,0.3650236711527236,13
65,0.8903678189948222,51
79,0.9586370952137113,84
34,0.9640338946360223,37
56,0.27117976320038795,57
17,0.27975034199840765,60
23,0.6141391074879139,28
20,0.40172874567044803,17
67,0.8825068950791483,31
19,0.0898339076193112,46
30,0.4789591870495702,55
41,0.27363094513810304,54
31,0.22135509436044176,85
34,0.9549914178067489,20
56,0.36733938590103055,78
71,0.20880367588376403,77
73,0.8439801586507412,66
79,0.5614299311854657,5
26,0.9250306824606077,30
21,0.09273830783036863,22
47,0.6662007430659258,98
62,0.9282720884505571,53
52,0.19915476917262176,96
25,0.3845424540552931,5
13,0.0008761345668429898,28
32,0.020596393501881916,78
80,0.9374968268946783,15
61,0.2966810776337828,74
33,0.7283057021445986,54
7,0.8280867855324424,81
57,0.7258139411576653,77
68,0.5357607843224296,42
91,0.4694483700568396,84
98,0.3128139020192444,74
53,0.30842834717924916,63
7,0.6521242482557861,62
93,0.48689307346967126,55
64,0.842565453614656,68
58,0.6741272184314514,80
87,0.8776320022669806,22
19,0.49444429393203704,43
28,0.3855612122270995,85
21,0.7160295346984055,92
47,0.9975644933533616,82
6,0.5708736965508711,82
84,0.3829007385687787,69
62,0.13563414397254991,53
19,0.964156782506863,91
34,0.18644237758758575,87
22,0.9739743398445198,66
62,0.8777479211890896,97
89,0.4137381992737935,18
72,0.4988683098684208,19
17,0.900539132041447,33
47,0.21884779575205748,47
49,0.8060388140177754,87
51,0.6242453307908076,14
40,0.8166211266319158,58
13,0.33183845228253706,93
32,0.5338166724193404,70
36,0.9983147834901591,23
71,0.9111338380697563,84
8,0.3288023258597442,55
48,0.6962751323357399,27
35,0.7900678477479421,96
66,0.1266552667761931,71
23,0.09984550286541871,53
50,0.1963650284241183,95
24,0.9604714299549593,9
80,0.6533803024719771,98
67,0.7329374537307569,21
27,0.4712664300613758,11
48,0.25155628790966744,53
19,0.3738843304927264,68
53,0.7785808276786186,12
88,0.15006610623375005,29
65,0.5566503946885928,54
77,0.8848021902620781,19
32,0.15343237170303814,78
7,0.5842626294622427,23
4,0.17471711371523646,41
57,0.4609294692377317,2
94,0.9767873831137568,18
17,0.1981896419116792,35
8,0.7887298575133395,77
23,0.5345867079579215,18
8,0.5310933625137038,38
48,0.4250907420979362,19
54,0.6401478633845616,41
52,0.4134447988210006,9
46,0.748625555676256,59
21,0.3336873257524162,32
8,0.3515351140484153,77
45,0.10514127072801449,60
96,0.0078380368244797,91
68,0.44226683551988966,69
69,0.2220758785139466,48
38,0.39193126520400856,86
85,0.8187796786835091,13
43,0.9940707086817816,30
63,0.11016241623848388,30
75,0.9657591877600722,2
79,0.8712168194078325,73
97,0.4448732124170961,98
64,0.17243927524167346,42
36,0.9382759017803624,66
61,0.37794093635119064,30
41,0.8775181423543195,31
40,0.9208979534950691,85
46,0.32220487746255444,95
33,0.8441419620908068,7
19,0.6284421664775355,70
60,0.4727407774717921,45
12,0.04156490808485869,94
10,0.47130823137344136,54
50,0.8982180202684203,92
20,0.4103595209231776,38
22,0.9020754356237506,46
6,0.4280475930927795,69
13,0.05050789907514874,52
63,0.82623790676733,1
54,0.43785503069723786,3
30,0.7381865863061445,10
22,0.0833498538181292,40
48,0.8710794630876741,90
65,0.4386130387811199,76
14,0.9245365246001442,22
79,0.8694304010554673,15
99,0.897479929779408,33
90,0.01616103796560575,62
54,0.26198611630475754,44
77,0.7052798160414955,88
9,0.7983913528434672,27
51,0.5699936084390063,13
80,0.3904411136787893,29
71,0.6076938896613181,90
53,0.36716939779009494,62
23,0.674668187214171,17
62,0.8534603338470964,47
43,0.15330882398760215,53
23,0.3741852486219157,1
94,0.3707550528243393,29
77,0.39773521155017655,21
98,0.054510827768259995,29
85,0.04070598528778402,62
55,0.9818162679139462,68
72,0.08884199740344456,47
61,0.6252893817697391,55
10,0.40104586180824897,13
86,0.3675629456659475,13
78,0.7798751130401029,43
6,0.8063884382142418,61
98,0.39521195497797534,48
93,0.5281250758270181,9
61,0.3213599863073183,84
24,0.33780417880756686,31
98,0.3337834494007722,21
8,0.16222682712012815,25
49,0.637416969944431,41
8,0.5730036252925285,58
17,0.4964682097748375,42
90,0.2298270751210939,2
45,0.5588319650435173,22
89,0.7607958099209207,98
83,0.04314729443900467,41
11,0.48331269886895056,43
93,0.762076198119373,71
53,0.19365412031227158,4
36,0.8590537025154692,16
18,0.5146976250092898,91
21,0.020450961671817702,73
41,0.4552834849546816,29
40,0.3505259008742089,52
61,0.33087420209006524,52
84,0.40939888995205675,71
32,0.9843012552566812,42
88,0.6049546619012804,14
22,0.22243871235405566,31
48,0.21812096206010045,63
95,0.5631548288904547,3
79,0.8037049548724428,95
9,0.5918406632314782,27
26,0.15758245172421015,30
39,0.3898055238433382,12
13,0.7215439198198738,81
72,0.6576418472843589,5
81,0.6730549344702508,7
23,0.5667002906986798,93
52,0.9959448446570123,21
13,0.16956013461567476,36
23,0.5006008716780501,70
36,0.41552247743371584,72
76,0.5424137707428244,35
38,0.3375251621831754,84
54,0.35131891303097584,15
45,0.11123365446657274,63
8,0.7460024740738002,88
81,0.15532879517206455,48
90,0.920300679555852,57
19,0.013662781279363267,93
25,0.824663972236631,77
10,0.599651879882345,82
34,0.6650809297579154,87
9,0.7952524509570227,83
29,0.21130381379699037,20
85,0.6168264846954957,26
14,0.5378505204221428,64
46,0.1959628370224421,74
11,0.4936312816644687,52
43,0.44678944678946153,46
41,0.585716657093363,31
79,0.1682775746260463,86
10,0.2936691074896298,32
41,0.19744406311615037,8
60,0.9129149629382831,67
97,0.30772502928993617,74
91,0.22397406623063365,10
94,0.5717995350811305,46
80,0.6079361358313904,12
99,0.6883187922706182,36
74,0.07203695929375609,18
10,0.20646056398452073,85
80,0.9293743418632875,66
99,0.58400590178209,16
94,0.17443586395372312,38
6,0.22725165144861814,40
86,0.7824447163750876,75
38,0.8146739782064677,73
4,0.25419559001623315,86
8,0.03262522265149248,78
97,0.4107946620889309,25
42,0.5377835131582831,32
59,0.6814034189747201,85
11,0.8514128022512292,10
24,0.8684246477077663,70
72,0.7006566783964304,83
73,0.16962890236562278,18
81,0.6302236716505413,50
88,0.5258921851703238,28
28,0.27480051808580996,46
34,0.6710703960517514,33
54,0.06989183986359937,8
82,0.4198024290889215,86
95,0.12112531491161604,93
58,0.2472440461191927,36
60,0.960524611890622,46
76,0.4298259613261649,7
84,0.24342130472468904,55
21,0.8328896669544018,74
57,0.7173812697382744,53
34,0.5119672789439149,15
24,0.8744722461183281,53
53,0.5798009452819367,16
63,0.3174314203426908,68
82,0.3379764430873916,81
35,0.8191947840456358,80
3,0.3929619640200589,48
94,0.08276756648917849,8
63,0.4772426003166026,25
86,0.1696667024886842,35
52,0.2085165266380724,21
2,0.9446947951361042,1
71,0.17964388891439398,71
3,0.8633870603894734,75
5,0.6732477670966683,53
76,0.7590206933645048,67
82,0.7141144380896558,60
70,0.18577589780019954,44
27,0.6064474688104989,62
37,0.21417675519274515,25
92,0.7644515233346819,24
69,0.6426211018902468,59
36,0.34771956581875085,88
90,0.08095431110320195,1
11,0.29322359174592516,43
47,0.5913581858150322,88
33,0.9914163228560977,71
95,0.19342898302299605,13
64,0.7083226625861182,25
70,0.35449588911580265,76
83,0.13966742690677036,11
64,0.5503826903080346,17
77,0.24317457705362033,22
13,0.5686282542176644,77
1,0.42047029715418105,68
36,0.9083012849387045,91
82,0.9450351136542261,88
47,0.19646183766529746,13
90,0.3352006916994569,79
47,0.43844238431586813,65
98,0.20578710663655886,63
55,0.7535612173192617,96
26,0.7863244787760381,51
41,0.8921150162602056,93
60,0.6332845298170086,54
76,0.08949583158920194,71
46,0.15967980824589223,39
44,0.8359511854233114,70
33,0.6160588227764384,30
87,0.6392750480177849,99
26,0.7999138682836165,78
15,0.5345002632428492,5
14,0.7913705905021019,43
39,0.6434244375744581,37
35,0.11502333933010034,81
73,0.5127732626397467,38
44,0.34416214219733277,43
38,0.1973543102438069,83
83,0.11553064756064868,18
81,0.34751681120799427,9
94,0.3647722456926099,12
27,0.115109868844955,2
79,0.23141096814348772,51
31,0.02188030150345044,16
57,0.6269564141625898,82
45,0.748074612680778,74
76,0.5554619142920133,65
91,0.1582125117882196,5
44,0.20100292357956495,12
5,0.16424288475704274,53
47,0.35057458719612133,27
39,0.9469732761951613,14
89,0.5950491091273711,59
62,0.42599742652307127,82
96,0.9857581550373735,93
50,0.086905074908323,81
12,0.8354354793167452,88
89,0.6772767108329677,23
69,0.4472740779843798,75
65,0.03094486279542008,53
59,0.2999622373281371,58
70,0.17993976475531126,41
86,0.4755839703628627,93
26,0.14733385252236864,87
58,0.7554562198536525,14
64,0.010475831768019583,6
72,0.4012131635935353,31
39,0.7846643139473966,98
17,0.7088134368830857,63
52,0.12230002452369271,31
2,0.5417830869810204,27
76,0.7873924821050193,47
34,0.29656819984621996,28
59,0.7140657187251126,1
16,0.5808889293403712,85
49,0.2996541316359831,91
2,0.19406523784982277,46
5,0.38901460026203316,38
2,0.5576341697463629,50
79,0.4905574737976911,20
13,0.8507056252337939,52
22,0.75507308152152,22
27,0.21465805636729685,57
41,0.928720456436491,49
44,0.8148891388340455,33
11,0.5884874928726631,92
55,0.21974443913757302,62
19,0.44258919201996183,42
82,0.3638268815814,41
1,0.7843850798097087,98
81,0.0206591379758696,20
91,0.2283515065933336,26
62,0.13139985909692342,25
34,0.9495471044658158,5
83,0.3103058417386122,88
97,0.6147255262204824,12
33,0.971794253473797,12
60,0.0894065752156109,1
56,0.7905241744654274,68
97,0.0992278083281527,2
99,0.8118698457266236,6
7,0.09749064529889317,74
80,0.9738841901494055,16
34,0.48014606280840955,11
92,0.9181881620968604,78
29,0.9927871803946715,98
49,0.5760148716906045,96
18,0.5579470732041311,36
77,0.17312764223395716,1
15,0.6289306808863677,12
69,0.5977985425963065,40
50,0.0007926726799050154,91
3,0.44624022758555537,59
74,0.9685894356434557,50
4,0.9782098171055902,2
22,0.3368277832333816,24
70,0.5362950972006385,40
36,0.8259717299945626,64
63,0.9787484869310407,52
12,0.153594421711151,75
86,0.2766520947870681,14
56,0.6766133069148612,33
72,0.2886751821567123,2
7,0.3561224180283896,15
93,0.9997997373927108,64
58,0.06388243946661865,49
70,0.6813095113229951,22
25,0.8217826578426783,48
8,0.5048433765366453,93
75,0.7901698131440117,40
12,0.09250860889444379,36
94,0.6192392673965237,30
35,0.6654505102250146,18
46,0.0195199593619525,12
79,0.0068240535678629755,19
6,0.3675894504147429,66
19,0.2704222409797321,6
69,0.23704581200397445,92
96,0.08340124220555623,19
71,0.018773987596697017,17
2,0.7532931921218959,54
6,0.03554614708201109,30
38,0.19591666382429052,27
60,0.735588576915165,87
39,0.6419042245984016,11
73,0.0863231699569812,52
48,0.5120399599797453,83
9,0.7970644951433938,19
51,0.2623048131947404,73
60,0.8305501647464079,9
11,0.8646083735420543,9
45,0.9163196550133117,12
25,0.9145762412378311,44
25,0.810093178757518,63
44,0.7002530974689996,13
20,0.4074006604935668,66
96,0.7397992969476742,78
15,0.9522564764422727,2
5,0.25616047378757445,36
43,0.26190635522300465,91
99,0.8775669417956771,99
67,0.05302721522235598,78
71,0.7203497554162842,45
36,0.5807039333608061,84
47,0.9771720547128728,7
61,0.23270720558730362,45
11,0.5066726481959594,99
98,0.37370278574089033,29
25,0.2099829570670656,94
35,0.656084784875604,38
94,0.7153640326277749,89
71,0.0409303421010736,46
1,0.6997330038975059,95
1,0.32180779755394806,60
31,0.20619606004180469,5
28,0.6536742728782222,79
45,0.12265806574632199,75
73,0.4906255698442372,43
60,0.18946494344936016,45
46,0.6838219570464679,54
26,0.7137220428458501,74
73,0.6951278811451181,15
11,0.4759016301476573,79
98,0.41445999640806286,86
23,0.8265949269729795,46
7,0.3363016463120445,35
81,0.6166890126311741,3
70,0.48340867325909775,93
33,0.7867075657081619,14
15,0.3838172632814649,77
30,0.00483631449246269,81
45,0.02797036353966953,23
22,0.30882523799910233,4
87,0.7570487412801773,29
9,0.46323206247924553,39
20,0.9119935513495987,61
95,0.41104260069407716,25
97,0.33020589476800444,60
69,0.013919908071809206,78
90,0.5313059339921494,75
16,0.2343221644218738,68
25,0.005773549328756844,52
7,0.4654550404730661,87
82,0.861349590937573,62
84,0.7830405969620289,68
7,0.6841729403426844,2
35,0.13572261117373807,67
49,0.9063875675699739,32
24,0.593068264319005,69
69,0.5413065851348989,16
48,0.8316061122656871,99
92,0.4057514745904245,55
55,0.3777521268760293,6
45,0.4702083204225085,35
62,0.8045581961291669,84
63,0.1975653655133638,77
86,0.20902286589405494,75
19,0.7333200342579762,9
78,0.1455582544552505,90
21,0.3423915074760919,24
58,0.5241409043210165,51
83,0.0837870918716116,49
30,0.14221255576208847,35
19,0.2649954825048927,97
60,0.7357562278396795,40
93,0.2868788847889914,69
78,0.44921091674953617,99
27,0.6629660222563198,49
92,0.1966376255122959,90
79,0.9245718973594027,45
62,0.6514953619089724,36
74,0.4909887392607518,74
11,0.8670540680362911,57
15,0.056548242566417106,99
33,0.19544808151260562,82
70,0.0061347628827695955,50
29,0.6715850742308552,41
48,0.8392043386055916,49
62,0.8226119071279168,24
82,0.8092534221547494,91
12,0.18776802282805793,94
23,0.037515092776696846,6
99,0.7552320207509599,23
94,0.36397624919711535,23
15,0.7500587115390144,71
90,0.5151378776211164,82
35,0.8348571282913929,87
85,0.2442232933611086,13
18,0.9991263929821296,85
18,0.8692883629302463,98
82,0.5895630564139321,79
8,0.985634375755882,54
84,0.20661632257906648,41
88,0.8549993012308218,80
7,0.6491661147854024,74
42,0.6155921584541529,57
88,0.12990317935603424,72
25,0.812064374628862,20
88,0.8412601815591804,99
26,0.33626836589000586,9
63,0.3853454016998784,37
6,0.7934233024875981,62
81,0.3834972877672832,35
11,0.8273973222795556,23
46,0.017038257679054203,24
85,0.8995150983341956,66
50,0.22689376541054862,18
44,0.863288668193947,27
90,0.2715556416966135,88
22,0.34243856735995504,3
9,0.7899029783653704,16
22,0.21676567537366054,71
8,0.16225275248238746,39
80,0.7231121375922973,39
3,0.5248313512192652,88
50,0.007459133771886783,56
17,0.47763748240650483,77
7,0.8248363633094578,94
45,0.5448742529271705,31
46,0.2906620218857805,88
82,0.17362657754809463,6
20,0.3087615848853391,75
91,0.17452657709112573,77
32,0.6388165803413246,47
80,0.42746797804230297,60
50,0.7781939544756009,62
85,0.4909986359940455,27
57,0.96035698298105,16
88,0.8822863869309746,5
82,0.09900956045036613,13
76,0.40954508764300335,32
73,0.24128738619160106,62
30,0.1951408089579999,44
49,0.8548996661864133,56
93,0.12380686223193338,48
16,0.215043707930206,18
58,0.3059700983606204,52
93,0.5966468401424893,14
27,0.874663325458981,51
42,0.14133617131504594,11
67,0.350861681150171,1
12,0.6563313708150432,83
97,0.4197134310866154,37
88,0.5704100777666126,61
77,0.3764850351598963,84
14,0.42406518863914855,35
80,0.17776989645149344,31
1,0.7155075925506759,77
26,0.5089805017925754,35
1,0.6787866359556747,95
46,0.4811391350707954,85
94,0.5557096340694623,55
43,0.6004931385440415,23
